Name,Type,Pu,Unit,UUID,Values,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279
V1A_rms,1,False,kV,_2f314e3b-57eb-5d60-831d-99c69a1c0d81,,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.305133,7.305133,7.304126,7.304124,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.304123,7.308898,7.308917,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892,7.30892
V2A_rms,1,False,kV,_38c82309-1d7f-5e7c-b41e-09c7d6d37071,,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,7.271801,6.757586,6.757586,6.670377,6.670202,6.670169,6.670167,6.670166,6.670165,6.670164,6.670163,6.670163,6.670161,6.670161,6.67016,6.670159,6.670159,6.670159,6.670158,6.670158,6.670158,6.670158,6.670157,6.670157,6.670157,6.670157,6.670157,6.670157,6.670157,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670156,6.670155,6.670156,6.670156,6.670155,6.670155,6.670156,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,6.670155,7.269803,7.271606,7.271861,7.271861,7.271836,7.271832,7.27183,7.271828,7.271824,7.271822,7.271821,7.271817,7.271816,7.271813,7.271811,7.271811,7.27181,7.271809,7.271808,7.271808,7.271807,7.271807,7.271807,7.271805,7.271803,7.271803,7.271803,7.271803,7.271803,7.271803,7.271803,7.271803,7.271802,7.271802,7.271802,7.271802,7.271802,7.271802,7.271802,7.271802
V3A_rms,1,False,kV,_8cfa0329-80eb-5ce6-abcb-2de22c2d216c,,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,7.126481,4.183661,4.183661,3.51355,3.512683,3.512515,3.512505,3.512498,3.512492,3.512486,3.512481,3.512477,3.512469,3.512466,3.512463,3.512458,3.512454,3.512454,3.512452,3.51245,3.512449,3.512447,3.512446,3.512446,3.512445,3.512444,3.512444,3.512442,3.512442,3.512442,3.512442,3.512442,3.512441,3.51244,3.51244,3.512439,3.512439,3.512439,3.512438,3.512438,3.512438,3.512438,3.512437,3.512437,3.512437,3.512437,3.512436,3.512435,3.512435,3.512435,3.512435,3.512435,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512434,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512433,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,3.512432,7.115471,7.124959,7.126452,7.126452,7.126698,7.126672,7.126657,7.126644,7.126619,7.126608,7.126598,7.126572,7.126565,7.126552,7.126541,7.126536,7.126532,7.126524,7.126517,7.126517,7.126514,7.126512,7.12651,7.126502,7.126492,7.126492,7.126489,7.126489,7.126489,7.126488,7.126487,7.126487,7.126486,7.126486,7.126486,7.126486,7.126485,7.126485,7.126485,7.126485
V4A_rms,1,False,kV,_e9f0016a-b8b8-5c13-bdac-c25cc7e3ae32,,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,7.052989,4.138227,4.138227,3.466754,3.464999,3.464652,3.464628,3.464612,3.464598,3.464585,3.464574,3.464564,3.464546,3.464539,3.464532,3.46452,3.464511,3.464511,3.464507,3.464503,3.4645,3.464497,3.464494,3.464494,3.464492,3.464489,3.464489,3.464486,3.464486,3.464484,3.464484,3.464484,3.464482,3.464481,3.46448,3.464479,3.464478,3.464478,3.464477,3.464477,3.464476,3.464475,3.464474,3.464474,3.464473,3.464473,3.464472,3.46447,3.464469,3.464469,3.464469,3.464469,3.464469,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464468,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464467,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464466,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,3.464465,7.037819,7.050882,7.052994,7.052994,7.053339,7.053295,7.05327,7.053247,7.053207,7.053189,7.053173,7.053131,7.053119,7.053098,7.053081,7.053073,7.053066,7.053054,7.053044,7.053044,7.05304,7.053036,7.053032,7.05302,7.053005,7.053004,7.053,7.053,7.052999,7.052999,7.052998,7.052997,7.052996,7.052996,7.052996,7.052995,7.052995,7.052994,7.052994,7.052994
V5A_rms,1,False,kV,_ebb6bf0b-3921-514a-aeb3-529a2dc7d0a5,,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,6.989571,4.099205,4.099205,3.4266,3.424088,3.423584,3.423547,3.423521,3.423499,3.42348,3.423462,3.423446,3.423419,3.423408,3.423398,3.42338,3.423366,3.423366,3.42336,3.423354,3.423349,3.423345,3.423341,3.423341,3.423337,3.423333,3.423333,3.423328,3.423328,3.423325,3.423325,3.423325,3.423323,3.423321,3.423319,3.423317,3.423316,3.423316,3.423315,3.423315,3.423313,3.423312,3.423311,3.42331,3.423309,3.423309,3.423307,3.423304,3.423304,3.423304,3.423304,3.423303,3.423303,3.423303,3.423303,3.423303,3.423302,3.423302,3.423302,3.423302,3.423302,3.423302,3.423302,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.423301,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,3.423299,6.970822,6.986967,6.989614,6.989614,6.990044,6.98998,6.989946,6.989914,6.989859,6.989834,6.989812,6.989755,6.989739,6.989712,6.989689,6.989678,6.989669,6.989653,6.98964,6.98964,6.989634,6.989629,6.989624,6.989608,6.989588,6.989587,6.989583,6.989583,6.989582,6.98958,6.98958,6.989578,6.989577,6.989577,6.989577,6.989576,6.989576,6.989575,6.989575,6.989575
V6A_rms,1,False,kV,_2248cb01-e4ac-573f-a813-5d675310820f,,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,6.869753,4.024072,4.024072,3.350755,3.347126,3.346369,3.346307,3.346262,3.346223,3.346189,3.346158,3.346131,3.346085,3.346066,3.346049,3.346019,3.345995,3.345995,3.345985,3.345976,3.345968,3.345961,3.345954,3.345954,3.345948,3.345943,3.345943,3.345933,3.345933,3.345929,3.345929,3.345929,3.345926,3.345922,3.34592,3.345917,3.345914,3.345914,3.345912,3.345912,3.34591,3.345909,3.345907,3.345906,3.345904,3.345904,3.345901,3.345897,3.345896,3.345896,3.345896,3.345895,3.345895,3.345895,3.345894,3.345894,3.345894,3.345894,3.345893,3.345893,3.345893,3.345893,3.345893,3.345893,3.345893,3.345893,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,3.345892,6.845267,6.866427,6.869901,6.869901,6.87045,6.870349,6.870297,6.870249,6.870166,6.870129,6.870096,6.870012,6.869989,6.869949,6.869915,6.869901,6.869888,6.869864,6.869845,6.869845,6.869837,6.869829,6.869822,6.8698,6.869772,6.86977,6.869764,6.869764,6.869763,6.869761,6.86976,6.869759,6.869757,6.869757,6.869756,6.869756,6.869755,6.869755,6.869754,6.869754
V7A_rms,1,False,kV,_f6849451-1b54-5b7c-bc67-4c766345b423,,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,6.864884,4.020819,4.020819,3.347638,3.343994,3.343237,3.343174,3.343128,3.343088,3.343054,3.343023,3.342995,3.342949,3.342929,3.342911,3.342882,3.342858,3.342858,3.342847,3.342838,3.34283,3.342822,3.342815,3.342815,3.342809,3.342804,3.342804,3.342794,3.342794,3.34279,3.34279,3.34279,3.342787,3.342783,3.34278,3.342778,3.342775,3.342775,3.342773,3.342773,3.342771,3.342769,3.342767,3.342766,3.342765,3.342765,3.342762,3.342757,3.342757,3.342756,3.342756,3.342756,3.342756,3.342755,3.342755,3.342755,3.342754,3.342754,3.342754,3.342754,3.342754,3.342753,3.342753,3.342753,3.342753,3.342753,3.342753,3.342753,3.342753,3.342753,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,3.342752,6.84037,6.86156,6.865037,6.865037,6.865586,6.865485,6.865432,6.865384,6.8653,6.865263,6.86523,6.865146,6.865122,6.865082,6.865048,6.865033,6.86502,6.864996,6.864977,6.864977,6.864968,6.864961,6.864954,6.864931,6.864903,6.864901,6.864895,6.864895,6.864894,6.864892,6.864891,6.86489,6.864888,6.864888,6.864887,6.864887,6.864886,6.864886,6.864885,6.864885
V8A_rms,1,False,kV,_7ee8d88c-1a83-5ce2-8056-333aa196ba71,,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,7.267357,6.753346,6.753346,6.666064,6.665879,6.665844,6.665843,6.665842,6.665841,6.66584,6.665839,6.665838,6.665837,6.665836,6.665836,6.665835,6.665834,6.665834,6.665834,6.665834,6.665833,6.665833,6.665833,6.665833,6.665833,6.665833,6.665833,6.665833,6.665833,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665832,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.66583,6.66583,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.665831,6.66583,6.66583,6.66583,6.665831,6.665831,7.265473,7.267078,7.267347,7.267347,7.267393,7.267389,7.267387,7.267385,7.267381,7.267379,7.267377,7.267373,7.267372,7.26737,7.267368,7.267367,7.267366,7.267365,7.267364,7.267364,7.267364,7.267363,7.267363,7.267362,7.26736,7.26736,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267359,7.267358,7.267358,7.267358
V9A_rms,1,False,kV,_26a560cd-5d87-5dd7-b588-cb2d8efa50ce,,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,7.107415,2.51518,2.51518,0.555936,0.555785,0.555756,0.555754,0.555753,0.555752,0.555751,0.55575,0.555749,0.555748,0.555747,0.555747,0.555746,0.555745,0.555745,0.555745,0.555744,0.555744,0.555744,0.555744,0.555744,0.555744,0.555743,0.555743,0.555743,0.555743,0.555743,0.555743,0.555743,0.555743,0.555743,0.555743,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555742,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,0.555741,7.096641,7.105883,7.107364,7.107364,7.107631,7.107607,7.107592,7.107578,7.107553,7.107543,7.107533,7.107507,7.107499,7.107486,7.107475,7.107471,7.107466,7.107459,7.107452,7.107452,7.107449,7.107447,7.107444,7.107437,7.107427,7.107426,7.107424,7.107424,7.107423,7.107422,7.107422,7.107421,7.107421,7.107421,7.10742,7.10742,7.10742,7.10742,7.107419,7.107419
